datetime,conductivity_uncal,temperature
7/21/2021 21:15,79911.6,23.677
7/21/2021 21:30,79911.6,23.388
7/21/2021 21:45,79911.6,23.1
7/21/2021 22:00,79911.6,22.908
7/21/2021 22:15,79911.6,22.621
7/21/2021 22:30,79911.6,22.429
7/21/2021 22:45,79911.6,22.238
7/21/2021 23:00,79911.6,22.142
7/21/2021 23:15,79911.6,21.951
7/21/2021 23:30,79911.6,21.76
7/21/2021 23:45,79911.6,21.569
7/22/2021 0:00,79911.6,21.473
7/22/2021 0:15,79911.6,21.282
7/22/2021 0:30,79911.6,21.187
7/22/2021 0:45,79911.6,21.091
7/22/2021 1:00,79911.6,20.901
7/22/2021 1:15,79911.6,20.805
7/22/2021 1:30,79911.6,20.71
7/22/2021 1:45,79911.6,20.615
7/22/2021 2:00,79911.6,20.519
7/22/2021 2:15,79911.6,20.424
7/22/2021 2:30,79911.6,20.329
7/22/2021 2:45,79911.6,20.234
7/22/2021 3:00,79911.6,20.138
7/22/2021 3:15,79911.6,20.043
7/22/2021 3:30,79911.6,19.948
7/22/2021 3:45,79911.6,19.853
7/22/2021 4:00,79911.6,19.853
7/22/2021 4:15,79911.6,19.758
7/22/2021 4:30,79911.6,19.662
7/22/2021 4:45,79911.6,19.567
7/22/2021 5:00,79911.6,19.567
7/22/2021 5:15,79911.6,19.472
7/22/2021 5:30,79911.6,19.377
7/22/2021 5:45,79911.6,19.377
7/22/2021 6:00,79911.6,19.282
7/22/2021 6:15,79911.6,19.187
7/22/2021 6:30,79911.6,19.187
7/22/2021 6:45,79911.6,19.187
7/22/2021 7:00,79911.6,19.187
7/22/2021 7:15,79911.6,19.282
7/22/2021 7:30,79911.6,19.377
7/22/2021 7:45,79911.6,19.472
7/22/2021 8:00,79911.6,19.758
7/22/2021 8:15,79911.6,19.948
7/22/2021 8:30,79911.6,20.234
7/22/2021 8:45,79911.6,20.519
7/22/2021 9:00,79911.6,20.805
7/22/2021 9:15,79911.6,21.187
7/22/2021 9:30,79911.6,21.569
7/22/2021 9:45,79911.6,21.951
7/22/2021 10:00,79911.6,22.238
7/22/2021 10:15,79911.6,22.621
7/22/2021 10:30,79911.6,23.004
7/22/2021 10:45,79911.6,23.388
7/22/2021 11:00,79911.6,23.869
7/22/2021 11:15,79911.6,24.255
7/22/2021 11:30,85422.8,24.641
7/22/2021 11:45,85422.8,24.931
7/22/2021 12:00,88178.4,25.416
7/22/2021 12:15,88178.4,26
7/22/2021 12:30,88178.4,26.39
7/22/2021 12:45,88178.4,26.585
7/22/2021 13:00,88178.4,26.879
7/22/2021 13:15,88178.4,27.173
7/22/2021 13:30,93689.5,27.37
7/22/2021 13:45,93689.5,27.37
7/22/2021 14:00,93689.5,27.468
7/22/2021 14:15,88178.4,27.665
7/22/2021 14:30,88178.4,27.567
7/22/2021 14:45,88178.4,27.567
7/22/2021 15:00,88178.4,27.764
7/22/2021 15:15,88178.4,28.06
7/22/2021 15:30,88178.4,28.06
7/22/2021 15:45,88178.4,28.159
7/22/2021 16:00,88178.4,28.159
7/22/2021 16:15,88178.4,28.159
7/22/2021 16:30,88178.4,27.862
7/22/2021 16:45,88178.4,27.862
7/22/2021 17:00,88178.4,27.764
7/22/2021 17:15,88178.4,27.665
7/22/2021 17:30,88178.4,27.468
7/22/2021 17:45,88178.4,27.272
7/22/2021 18:00,88178.4,26.977
7/22/2021 18:15,88178.4,26.683
7/22/2021 18:30,88178.4,26.488
7/22/2021 18:45,88178.4,26.292
7/22/2021 19:00,88178.4,25.902
7/22/2021 19:15,88178.4,25.513
7/22/2021 19:30,88178.4,25.125
7/22/2021 19:45,88178.4,24.738
7/22/2021 20:00,88178.4,24.351
7/22/2021 20:15,88178.4,24.158
7/22/2021 20:30,88178.4,23.869
7/22/2021 20:45,88178.4,23.581
7/22/2021 21:00,88178.4,23.292
7/22/2021 21:15,88178.4,23.1
7/22/2021 21:30,88178.4,22.908
7/22/2021 21:45,88178.4,22.717
7/22/2021 22:00,88178.4,22.525
7/22/2021 22:15,88178.4,22.333
7/22/2021 22:30,88178.4,22.238
7/22/2021 22:45,88178.4,22.142
7/22/2021 23:00,88178.4,21.951
7/22/2021 23:15,88178.4,21.855
7/22/2021 23:30,88178.4,21.76
7/22/2021 23:45,88178.4,21.664
7/23/2021 0:00,88178.4,21.569
7/23/2021 0:15,88178.4,21.473
7/23/2021 0:30,88178.4,21.378
7/23/2021 0:45,88178.4,21.378
7/23/2021 1:00,88178.4,21.282
7/23/2021 1:15,88178.4,21.187
7/23/2021 1:30,88178.4,21.091
7/23/2021 1:45,88178.4,21.091
7/23/2021 2:00,88178.4,20.996
7/23/2021 2:15,88178.4,20.901
7/23/2021 2:30,88178.4,20.805
7/23/2021 2:45,88178.4,20.71
7/23/2021 3:00,88178.4,20.71
7/23/2021 3:15,85422.8,20.615
7/23/2021 3:30,85422.8,20.519
7/23/2021 3:45,85422.8,20.519
7/23/2021 4:00,85422.8,20.519
7/23/2021 4:15,85422.8,20.424
7/23/2021 4:30,85422.8,20.424
7/23/2021 4:45,85422.8,20.329
7/23/2021 5:00,85422.8,20.329
7/23/2021 5:15,85422.8,20.234
7/23/2021 5:30,85422.8,20.234
7/23/2021 5:45,85422.8,20.234
7/23/2021 6:00,85422.8,20.138
7/23/2021 6:15,85422.8,20.138
7/23/2021 6:30,85422.8,20.138
7/23/2021 6:45,85422.8,20.138
7/23/2021 7:00,85422.8,20.138
7/23/2021 7:15,85422.8,20.234
7/23/2021 7:30,85422.8,20.424
7/23/2021 7:45,85422.8,20.615
7/23/2021 8:00,85422.8,20.805
7/23/2021 8:15,88178.4,21.091
7/23/2021 8:30,88178.4,21.378
7/23/2021 8:45,88178.4,21.664
7/23/2021 9:00,88178.4,22.046
7/23/2021 9:15,88178.4,22.429
7/23/2021 9:30,88178.4,22.812
7/23/2021 9:45,88178.4,23.1
7/23/2021 10:00,88178.4,23.484
7/23/2021 10:15,88178.4,23.966
7/23/2021 10:30,88178.4,24.351
7/23/2021 10:45,88178.4,24.835
7/23/2021 11:00,88178.4,25.319
7/23/2021 11:15,88178.4,25.805
7/23/2021 11:30,93689.5,26.292
7/23/2021 11:45,93689.5,26.781
7/23/2021 12:00,88178.4,26.781
7/23/2021 12:15,88178.4,26.879
7/23/2021 12:30,88178.4,26.683
7/23/2021 12:45,88178.4,26.977
7/23/2021 13:00,88178.4,27.075
7/23/2021 13:15,93689.5,27.665
7/23/2021 13:30,93689.5,28.06
7/23/2021 13:45,93689.5,28.456
7/23/2021 14:00,88178.4,28.655
7/23/2021 14:15,93689.5,28.754
7/23/2021 14:30,93689.5,28.953
7/23/2021 14:45,88178.4,28.953
7/23/2021 15:00,88178.4,28.853
7/23/2021 15:15,88178.4,28.853
7/23/2021 15:30,88178.4,29.053
7/23/2021 15:45,88178.4,29.053
7/23/2021 16:00,88178.4,29.152
7/23/2021 16:15,85422.8,29.352
7/23/2021 16:30,85422.8,29.252
7/23/2021 16:45,85422.8,29.053
7/23/2021 17:00,85422.8,28.754
7/23/2021 17:15,85422.8,28.357
7/23/2021 17:30,85422.8,28.357
7/23/2021 17:45,85422.8,27.961
7/23/2021 18:00,85422.8,27.764
7/23/2021 18:15,85422.8,27.665
7/23/2021 18:30,82667.2,27.37
7/23/2021 18:45,82667.2,27.075
7/23/2021 19:00,82667.2,26.683
7/23/2021 19:15,82667.2,26.39
7/23/2021 19:30,82667.2,26
7/23/2021 19:45,82667.2,25.61
7/23/2021 20:00,82667.2,25.319
7/23/2021 20:15,82667.2,24.931
7/23/2021 20:30,82667.2,24.738
7/23/2021 20:45,82667.2,24.448
7/23/2021 21:00,82667.2,24.158
7/23/2021 21:15,82667.2,23.966
7/23/2021 21:30,82667.2,23.773
7/23/2021 21:45,82667.2,23.677
7/23/2021 22:00,82667.2,23.484
7/23/2021 22:15,82667.2,23.388
7/23/2021 22:30,82667.2,23.292
7/23/2021 22:45,82667.2,23.196
7/23/2021 23:00,85422.8,23.196
7/23/2021 23:15,85422.8,23.1
7/23/2021 23:30,85422.8,23.004
7/23/2021 23:45,85422.8,22.908
7/24/2021 0:00,85422.8,22.908
7/24/2021 0:15,85422.8,22.812
7/24/2021 0:30,85422.8,22.717
7/24/2021 0:45,85422.8,22.621
7/24/2021 1:00,85422.8,22.525
7/24/2021 1:15,85422.8,22.525
7/24/2021 1:30,85422.8,22.429
7/24/2021 1:45,85422.8,22.333
7/24/2021 2:00,85422.8,22.238
7/24/2021 2:15,85422.8,22.238
7/24/2021 2:30,85422.8,22.046
7/24/2021 2:45,85422.8,22.046
7/24/2021 3:00,85422.8,21.951
7/24/2021 3:15,85422.8,21.855
7/24/2021 3:30,85422.8,21.76
7/24/2021 3:45,85422.8,21.76
7/24/2021 4:00,85422.8,21.664
7/24/2021 4:15,85422.8,21.569
7/24/2021 4:30,85422.8,21.473
7/24/2021 4:45,85422.8,21.473
7/24/2021 5:00,85422.8,21.378
7/24/2021 5:15,85422.8,21.378
7/24/2021 5:30,85422.8,21.378
7/24/2021 5:45,85422.8,21.282
7/24/2021 6:00,85422.8,21.282
7/24/2021 6:15,85422.8,21.282
7/24/2021 6:30,85422.8,21.282
7/24/2021 6:45,85422.8,21.282
7/24/2021 7:00,85422.8,21.378
7/24/2021 7:15,85422.8,21.473
7/24/2021 7:30,85422.8,21.664
7/24/2021 7:45,85422.8,21.855
7/24/2021 8:00,85422.8,22.046
7/24/2021 8:15,85422.8,22.333
7/24/2021 8:30,85422.8,22.525
7/24/2021 8:45,85422.8,22.812
7/24/2021 9:00,85422.8,23.1
7/24/2021 9:15,85422.8,23.388
7/24/2021 9:30,85422.8,23.677
7/24/2021 9:45,85422.8,24.062
7/24/2021 10:00,85422.8,24.448
7/24/2021 10:15,85422.8,24.835
7/24/2021 10:30,85422.8,25.222
7/24/2021 10:45,85422.8,25.61
7/24/2021 11:00,85422.8,26
7/24/2021 11:15,85422.8,26.488
7/24/2021 11:30,88178.4,26.977
7/24/2021 11:45,88178.4,27.468
7/24/2021 12:00,88178.4,28.06
7/24/2021 12:15,85422.8,28.555
7/24/2021 12:30,85422.8,28.953
7/24/2021 12:45,85422.8,29.252
7/24/2021 13:00,82667.2,29.652
7/24/2021 13:15,82667.2,29.953
7/24/2021 13:30,79911.6,30.255
7/24/2021 13:45,77156.1,30.659
7/24/2021 14:00,77156.1,30.862
7/24/2021 14:15,77156.1,30.659
7/24/2021 14:30,77156.1,30.963
7/24/2021 14:45,77156.1,30.558
7/24/2021 15:00,77156.1,30.659
7/24/2021 15:15,77156.1,30.558
7/24/2021 15:30,74400.5,30.862
7/24/2021 15:45,77156.1,31.268
7/24/2021 16:00,74400.5,31.268
7/24/2021 16:15,74400.5,30.76
7/24/2021 16:30,74400.5,30.963
7/24/2021 16:45,74400.5,30.862
7/24/2021 17:00,74400.5,30.558
7/24/2021 17:15,74400.5,29.652
7/24/2021 17:30,74400.5,28.159
7/24/2021 17:45,74400.5,27.075
7/24/2021 18:00,74400.5,27.468
7/24/2021 18:15,74400.5,28.06
7/24/2021 18:30,74400.5,28.555
7/24/2021 18:45,74400.5,28.655
7/24/2021 19:00,74400.5,28.258
7/24/2021 19:15,74400.5,27.665
7/24/2021 19:30,74400.5,27.272
7/24/2021 19:45,74400.5,26.879
7/24/2021 20:00,74400.5,26.488
7/24/2021 20:15,74400.5,26
7/24/2021 20:30,74400.5,25.61
7/24/2021 20:45,74400.5,25.319
7/24/2021 21:00,74400.5,25.125
7/24/2021 21:15,74400.5,24.835
7/24/2021 21:30,74400.5,24.641
7/24/2021 21:45,77156.1,24.448
7/24/2021 22:00,77156.1,24.351
7/24/2021 22:15,77156.1,24.158
7/24/2021 22:30,77156.1,24.062
7/24/2021 22:45,77156.1,23.966
7/24/2021 23:00,77156.1,23.869
7/24/2021 23:15,77156.1,23.773
7/24/2021 23:30,77156.1,23.677
7/24/2021 23:45,77156.1,23.677
7/25/2021 0:00,77156.1,23.581
7/25/2021 0:15,79911.6,23.484
7/25/2021 0:30,79911.6,23.388
7/25/2021 0:45,79911.6,23.292
7/25/2021 1:00,79911.6,23.292
7/25/2021 1:15,79911.6,23.196
7/25/2021 1:30,79911.6,23.1
7/25/2021 1:45,79911.6,23.004
7/25/2021 2:00,79911.6,23.004
7/25/2021 2:15,79911.6,23.1
7/25/2021 2:30,79911.6,23.1
7/25/2021 2:45,79911.6,23.1
7/25/2021 3:00,79911.6,23.1
7/25/2021 3:15,79911.6,22.908
7/25/2021 3:30,79911.6,22.908
7/25/2021 3:45,79911.6,22.908
7/25/2021 4:00,79911.6,23.004
7/25/2021 4:15,79911.6,23.004
7/25/2021 4:30,79911.6,22.908
7/25/2021 4:45,79911.6,22.812
7/25/2021 5:00,79911.6,22.812
7/25/2021 5:15,79911.6,22.717
7/25/2021 5:30,79911.6,22.621
7/25/2021 5:45,79911.6,22.621
7/25/2021 6:00,79911.6,22.525
7/25/2021 6:15,79911.6,22.525
7/25/2021 6:30,79911.6,22.429
7/25/2021 6:45,79911.6,22.429
7/25/2021 7:00,71644.9,22.429
7/25/2021 7:15,71644.9,22.525
7/25/2021 7:30,71644.9,22.621
7/25/2021 7:45,71644.9,22.812
7/25/2021 8:00,71644.9,23.1
7/25/2021 8:15,71644.9,23.388
7/25/2021 8:30,68889.3,23.677
7/25/2021 8:45,68889.3,23.966
7/25/2021 9:00,71644.9,24.255
7/25/2021 9:15,71644.9,24.545
7/25/2021 9:30,68889.3,24.835
7/25/2021 9:45,68889.3,25.222
7/25/2021 10:00,68889.3,25.513
7/25/2021 10:15,68889.3,25.902
7/25/2021 10:30,68889.3,26.292
7/25/2021 10:45,66133.8,26.683
7/25/2021 11:00,66133.8,27.075
7/25/2021 11:15,63378.2,27.567
7/25/2021 11:30,63378.2,28.06
7/25/2021 11:45,57867,28.456
7/25/2021 12:00,55111.5,28.853
7/25/2021 12:15,55111.5,29.252
7/25/2021 12:30,55111.5,29.352
7/25/2021 12:45,52355.9,29.853
7/25/2021 13:00,52355.9,29.552
7/25/2021 13:15,49600.3,29.552
7/25/2021 13:30,49600.3,29.252
7/25/2021 13:45,49600.3,29.152
7/25/2021 14:00,49600.3,29.953
7/25/2021 14:15,63378.2,29.953
7/25/2021 14:30,66133.8,28.953
7/25/2021 14:45,71644.9,28.357
7/25/2021 15:00,74400.5,27.764
7/25/2021 15:15,74400.5,27.272
7/25/2021 15:30,74400.5,26.977
7/25/2021 15:45,74400.5,26.585
7/25/2021 16:00,74400.5,26.292
7/25/2021 16:15,77156.1,25.513
7/25/2021 16:30,77156.1,25.125
7/25/2021 16:45,77156.1,24.545
7/25/2021 17:00,77156.1,24.158
7/25/2021 17:15,77156.1,24.158
7/25/2021 17:30,77156.1,24.158
7/25/2021 17:45,77156.1,24.158
7/25/2021 18:00,77156.1,24.158
7/25/2021 18:15,77156.1,24.062
7/25/2021 18:30,77156.1,23.966
7/25/2021 18:45,77156.1,23.869
7/25/2021 19:00,77156.1,23.677
7/25/2021 19:15,77156.1,23.677
7/25/2021 19:30,77156.1,23.677
7/25/2021 19:45,79911.6,23.677
7/25/2021 20:00,79911.6,23.677
7/25/2021 20:15,79911.6,23.581
7/25/2021 20:30,79911.6,23.388
7/25/2021 20:45,79911.6,23.196
7/25/2021 21:00,79911.6,22.908
7/25/2021 21:15,79911.6,22.812
7/25/2021 21:30,79911.6,22.621
7/25/2021 21:45,79911.6,22.525
7/25/2021 22:00,79911.6,22.429
7/25/2021 22:15,79911.6,22.333
7/25/2021 22:30,79911.6,22.238
7/25/2021 22:45,82667.2,22.142
7/25/2021 23:00,82667.2,22.046
7/25/2021 23:15,82667.2,21.951
7/25/2021 23:30,82667.2,21.951
7/25/2021 23:45,82667.2,21.855
7/26/2021 0:00,82667.2,21.855
7/26/2021 0:15,82667.2,21.76
7/26/2021 0:30,82667.2,21.664
7/26/2021 0:45,82667.2,21.664
7/26/2021 1:00,82667.2,21.664
7/26/2021 1:15,82667.2,21.664
7/26/2021 1:30,82667.2,21.76
7/26/2021 1:45,82667.2,21.76
7/26/2021 2:00,82667.2,21.664
7/26/2021 2:15,82667.2,21.664
7/26/2021 2:30,82667.2,21.664
7/26/2021 2:45,82667.2,21.569
7/26/2021 3:00,82667.2,21.473
7/26/2021 3:15,82667.2,21.378
7/26/2021 3:30,82667.2,21.282
7/26/2021 3:45,82667.2,21.282
7/26/2021 4:00,82667.2,21.282
7/26/2021 4:15,82667.2,21.282
7/26/2021 4:30,82667.2,21.187
7/26/2021 4:45,82667.2,21.091
7/26/2021 5:00,82667.2,21.091
7/26/2021 5:15,82667.2,21.187
7/26/2021 5:30,82667.2,21.282
7/26/2021 5:45,82667.2,21.282
7/26/2021 6:00,82667.2,21.187
7/26/2021 6:15,82667.2,21.187
7/26/2021 6:30,2325,21.282
7/26/2021 6:45,2238.9,21.282
7/26/2021 7:00,2152.8,21.378
7/26/2021 7:15,2152.8,21.473
7/26/2021 7:30,2152.8,21.664
7/26/2021 7:45,2152.8,21.76
7/26/2021 8:00,2152.8,21.855
7/26/2021 8:15,2152.8,22.046
7/26/2021 8:30,2152.8,22.429
7/26/2021 8:45,2152.8,22.717
7/26/2021 9:00,2152.8,23.004
7/26/2021 9:15,2152.8,23.1
7/26/2021 9:30,2152.8,23.388
7/26/2021 9:45,2152.8,23.677
7/26/2021 10:00,2152.8,23.966
7/26/2021 10:15,2152.8,24.351
7/26/2021 10:30,2152.8,24.738
7/26/2021 10:45,2066.7,25.028
7/26/2021 11:00,2066.7,25.416
7/26/2021 11:15,2066.7,25.902
7/26/2021 11:30,2066.7,26.292
7/26/2021 11:45,1980.6,26.585
7/26/2021 12:00,1980.6,26.977
7/26/2021 12:15,1980.6,27.468
7/26/2021 12:30,1980.6,27.862
7/26/2021 12:45,1980.6,28.258
7/26/2021 13:00,1894.5,28.754
7/26/2021 13:15,1894.5,29.152
7/26/2021 13:30,1980.6,29.352
7/26/2021 13:45,1980.6,29.652
7/26/2021 14:00,1980.6,29.853
7/26/2021 14:15,2066.7,30.054
7/26/2021 14:30,2066.7,30.255
7/26/2021 14:45,2066.7,30.558
7/26/2021 15:00,2066.7,30.659
7/26/2021 15:15,2152.8,30.76
7/26/2021 15:30,2152.8,30.76
7/26/2021 15:45,2152.8,30.659
7/26/2021 16:00,2152.8,30.356
7/26/2021 16:15,2152.8,29.552
7/26/2021 16:30,2152.8,29.252
7/26/2021 16:45,2152.8,28.655
7/26/2021 17:00,2152.8,28.06
7/26/2021 17:15,2152.8,27.567
7/26/2021 17:30,2152.8,27.075
7/26/2021 17:45,2152.8,26.683
7/26/2021 18:00,2152.8,25.708
7/26/2021 18:15,2066.7,24.835
7/26/2021 18:30,2066.7,24.448
7/26/2021 18:45,2066.7,24.158
7/26/2021 19:00,1980.6,23.966
7/26/2021 19:15,1980.6,23.773
7/26/2021 19:30,1980.6,23.677
7/26/2021 19:45,1980.6,23.484
7/26/2021 20:00,1894.5,23.388
7/26/2021 20:15,1894.5,23.388
7/26/2021 20:30,1980.6,23.292
7/26/2021 20:45,1894.5,23.292
7/26/2021 21:00,1894.5,23.196
7/26/2021 21:15,1894.5,23.004
7/26/2021 21:30,1894.5,22.908
7/26/2021 21:45,1894.5,22.812
7/26/2021 22:00,1894.5,22.717
7/26/2021 22:15,1894.5,22.621
7/26/2021 22:30,1894.5,22.525
7/26/2021 22:45,1808.3,22.429
7/26/2021 23:00,1808.3,22.429
7/26/2021 23:15,1808.3,22.333
7/26/2021 23:30,1808.3,22.238
7/26/2021 23:45,1808.3,22.142
7/27/2021 0:00,1808.3,22.142
7/27/2021 0:15,1808.3,22.046
7/27/2021 0:30,1808.3,22.046
7/27/2021 0:45,1808.3,21.951
7/27/2021 1:00,1808.3,21.855
7/27/2021 1:15,1808.3,21.855
7/27/2021 1:30,1808.3,21.76
7/27/2021 1:45,1808.3,21.76
7/27/2021 2:00,1808.3,21.76
7/27/2021 2:15,1808.3,21.664
7/27/2021 2:30,1722.2,21.664
7/27/2021 2:45,1722.2,21.569
